No.,Time,PM2.5 [ug/m3] - _zone_1,PM2.5 [ug/m3] - _zone_2,PM2.5 [ug/m3] - _zone_3,PM2.5 [ug/m3] - _zone_4,PM2.5 [ug/m3] - _zone_5,PM2.5 [ug/m3] - _zone_6,PM2.5 [ug/m3] - _zone_7
109,1/5 08:00:00 Thu,1.11062002182007,1.00440168380737,1.02085757255554,1.00506544113159,1.22730135917664,1.0072683095932,1.01428461074829
110,1/5 09:00:00 Thu,1.0000057220459,1.00000703334808,0.999995768070221,1.00000810623169,1.0016165971756,1.00002062320709,1.00005102157593
111,1/5 10:00:00 Thu,2.85386109352112,2.99317145347595,2.95420956611633,2.99207210540771,2.71896290779114,2.98931646347046,2.97902059555054
112,1/5 11:00:00 Thu,7.62216520309448,7.98258304595947,7.89791440963745,7.97986698150635,7.2566351890564,7.97262763977051,7.94642066955566
113,1/5 12:00:00 Thu,7.99997186660767,7.99999094009399,7.99998617172241,7.99998950958252,7.99780893325806,7.99997186660767,8.0000114440918
114,1/5 13:00:00 Thu,4.32454919815063,4.0152907371521,4.11681604385376,4.01788759231567,4.58669137954712,4.02327489852905,4.04557800292969
115,1/5 14:00:00 Thu,6.28466653823853,6.96574306488037,6.83932828903198,6.9607310295105,5.94233989715576,6.95492649078369,6.91902637481689
116,1/5 15:00:00 Thu,4.27967929840088,4.01273965835571,4.09090757369995,4.0148868560791,4.52626037597656,4.01957988739014,4.03856229782104
117,1/5 16:00:00 Thu,5.82153558731079,5.9918737411499,5.93481826782227,5.99051189422607,5.67639446258545,5.98750495910645,5.97540855407715
118,1/5 17:00:00 Thu,3.31070947647095,3.01364088058472,3.09746623039246,3.01583862304688,3.58138465881348,3.02106046676636,3.04133486747742
119,1/5 18:00:00 Thu,6.54790544509888,6.98151636123657,6.90258979797363,6.97872591018677,6.12011766433716,6.970458984375,6.94227123260498
120,1/5 19:00:00 Thu,4.34272193908691,4.01417350769043,4.06717729568481,4.01627969741821,4.6884651184082,4.02254676818848,4.04403829574585
121,1/5 20:00:00 Thu,9.39486026763916,9.973557472229,9.86162567138672,9.96948146820068,8.76070880889893,9.95837306976318,9.91848945617676
122,1/5 21:00:00 Thu,9.99612808227539,9.99998188018799,10.0000009536743,9.99997901916504,9.89447402954102,9.99963855743408,9.99892616271973
123,1/5 22:00:00 Thu,11.4950542449951,12.9587440490723,12.8297252655029,12.9535760879517,11.044810295105,12.9587545394897,12.960470199585
124,1/5 23:00:00 Thu,12.4761743545532,12.9971446990967,12.984429359436,12.996696472168,12.1216840744019,12.9983234405518,13
125,1/5 24:00:00 Thu,13.7790584564209,13.9932060241699,13.9777336120605,13.9923133850098,13.4518356323242,13.9878959655762,13.9783048629761
126,1/6 00:00:00 Fri,13.7790584564209,13.9932060241699,13.9777336120605,13.9923133850098,13.4518356323242,13.9878959655762,13.9783048629761
127,1/6 01:00:00 Fri,15.8671426773071,17.937313079834,17.8860340118408,17.9294528961182,15.3759660720825,17.9365730285645,17.9415016174316
